title,description,image,genre,image_name,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film noir,history,horror,music,musical,mystery,romance,sci-fi,short film,sport,superhero,thriller,war,western
9 to 5: Days in Porn,9to5  days in porn focuses on the people behind a controversial and multibillion dollar industry the adult entertainment industry it depicts their stories each one different unadorned and authentic without glorification or prejudice it delivers deep insight into their personal lives  from glamorous to grotesque  strange fascinating offensive absurd and sometimes funny moments all at oncejens hoffmann,https://m.media-amazon.com/images/M/MV5BMjIxNjExNTI5OF5BMl5BanBnXkFtZTcwOTIxNDYwMg@@.jpg,['documentary'],documentary_54.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99 River Street,a former boxer turned cab driver has to hide from the police when his badgering wife is murdered by the jewel thief she was having an affair with,https://m.media-amazon.com/images/M/MV5BMTk4NjI5OTcyNF5BMl5BanBnXkFtZTgwODAyNjIxMzE@.jpg,['film noir'],film noir_55.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Beautiful Mind,after john nash a brilliant but asocial mathematician accepts secret work in cryptography his life takes a turn for the nightmarish,https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['biography'],biography_56.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Bigger Splash,a famous rock stars vacation in italy with her boyfriend is disrupted by the unexpected visit of an old friend and his daughter,https://m.media-amazon.com/images/M/MV5BMTkxNzk3NzMwN15BMl5BanBnXkFtZTgwODc3ODQ4NzE@.jpg,['music'],music_57.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Bridge Too Far,operation market garden september 1944 the allies attempt to capture several strategically important bridges in the netherlands in the hope of breaking the german lines,https://m.media-amazon.com/images/M/MV5BNWRjZmZmYmItYzczOS00NjY4LTk3ODItNGU3ZDQ2ZGJkYmZiXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,['war'],war_58.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A Bug's Life,a misfit ant looking for warriors to save his colony from greedy grasshoppers recruits a group of bugs that turn out to be an inept circus troupe,https://m.media-amazon.com/images/M/MV5BNThmZGY4NzgtMTM4OC00NzNkLWEwNmEtMjdhMGY5YTc1NDE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['fantasy'],fantasy_59.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Bullet for Joey,in montreal canada a police inspector slowly discovers a plot to kidnap a nuclear physicist american mobsters foreign spies and a blonde seductress are all involved,https://m.media-amazon.com/images/M/MV5BMTQ0NjMzMzgtOTMzMC00Zjg4LWFmMWEtODViZjhmNjI0OTJmXkEyXkFqcGdeQXVyMjUxODE0MDY@.jpg,['film noir'],film noir_60.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Cabinet of Curiosities,a short poetic documentary following the decline of the directors uncles mental health told through images of his curious collection of things left in his house,https://m.media-amazon.com/images/M/MV5BMzc1M2M1YmEtNjM4Mi00NDI0LWEwMTktYWU5NzE1MGE2YTY4XkEyXkFqcGdeQXVyMTQyOTQ5MTQ4.jpg,['short film'],short film_61.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A Call to Spy,in the beginning of wwii with britain becoming desperate churchill orders his new spy agency  soe  to recruit and train women as spies,https://m.media-amazon.com/images/M/MV5BMTk2ZjJiZTItYTJiOC00YmIyLWI2MmYtZWJkZGMzNDE4NjU1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,['biography'],biography_62.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Charlie Brown Thanksgiving,peppermint patty invites herself and her friends over to charlie browns for thanksgiving and with linus snoopy and woodstock he attempts to throw together a thanksgiving dinner,https://m.media-amazon.com/images/M/MV5BYjMwYzE1Y2EtYzNiMC00ZTcwLWJkMjItMDk1MTY2MGFkZWY2XkEyXkFqcGdeQXVyMDM2NDM2MQ@@.jpg,['short film'],short film_63.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
A Chorus Line,hopefuls try out before a demanding director for a part in a new musical,https://m.media-amazon.com/images/M/MV5BMTYzOTIwOTA1NF5BMl5BanBnXkFtZTcwMDg4NzQzNA@@.jpg,"['music', 'musical']",music musical_64.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Christmas Carol,an animated retelling of charles dickens classic novel about a victorianera miser taken on a journey of selfredemption courtesy of several mysterious christmas apparitions,https://m.media-amazon.com/images/M/MV5BMTM1MTI5ODU4MV5BMl5BanBnXkFtZTcwNTYyNTU4Mg@@.jpg,['animation'],animation_65.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Christmas Story,in the 1940s a young boy named ralphie parker attempts to convince his parents teacher and santa claus that a red ryder range 200 shot bb gun really is the perfect christmas gift,https://m.media-amazon.com/images/M/MV5BOWMyNjE0MzEtMzVjNy00NjIxLTg0ZjMtMWJhNGI1YmVjYTczL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,['comedy'],comedy_66.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Clockwork Orange,in the future a sadistic gang leader is imprisoned and volunteers for a conductaversion experiment but it doesnt go as planned,https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@.jpg,['sci-fi'],scifi_67.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A Cowgirl's Song,an aspiring teen singer goes to live with her grandmother once a country music legend but has fallen on hard times after the death of her husband five years earlier,https://m.media-amazon.com/images/M/MV5BMTMyMGU1YTEtMmU2MS00NmMwLWE2OTMtNjIwYjgyOGRkNzBjXkEyXkFqcGdeQXVyMTgwMzgyMzE@.jpg,['music'],music_68.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Cure for Wellness,an ambitious young executive is sent to retrieve his companys ceo from an idyllic but mysterious wellness center at a remote location in the swiss alps but soon suspects that the spas treatments are not what they seem,https://m.media-amazon.com/images/M/MV5BMTg5Njg1MzIwNl5BMl5BanBnXkFtZTgwNDU1NjczMDI@.jpg,['horror'],horror_69.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Dog's Will,follows the lives of 2 poor brazilians and their schemes to get money and the consequences of their actions,https://m.media-amazon.com/images/M/MV5BNTQwMDI4OWMtOWY3Mi00YzlmLTgzOTctOWI5NjY4ZGM0MTAzXkEyXkFqcGdeQXVyNDEyNjEzOTg@.jpg,['western'],western_70.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A Fish Tale,three children accidentally get turned into fish after drinking a potion made by an eccentric scientist when the kids end up in the sea they must find the antidote within 48 hours or remain as fish forever,https://m.media-amazon.com/images/M/MV5BMDBlZjgwMDYtYmVmNS00MmUzLTkzODQtMGM1YzI2NWNjYmIyXkEyXkFqcGdeQXVyMjM5NDQzNTk@.jpg,['musical'],musical_71.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Fistful of Dollars,a wandering gunfighter plays two rival families against each other in a town torn apart by greed pride and revenge,https://m.media-amazon.com/images/M/MV5BY2M5MDA1YjUtODQ1Yi00M2JlLTk2ZWQtYjI0NTEwZDk2NGNhXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,['western'],western_72.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A Funny Thing Happened on the Way to the Forum,a wily roman slave schemes to earn his freedom by romantically uniting his master with a courtesan but matters get complicated and he ends up dragging in his neighbors around him leading to chaos,https://m.media-amazon.com/images/M/MV5BNWMwNjY0NTgtODFhZC00MDcxLWI2NWUtNzgxZGI3NDY3N2RmXkEyXkFqcGdeQXVyMzU4Nzk4MDI@.jpg,['musical'],musical_73.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Goofy Movie,when max makes a preposterous promise to a girl he has a crush on his chances to fulfilling it seem hopeless when he is dragged onto a crosscountry trip with his embarrassing father goofy,https://m.media-amazon.com/images/M/MV5BZDczYjU4MDMtY2RjMy00Y2UyLWE2MmMtZjliYWUwNzQ3YjExXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"['animation', 'comedy', 'romance']",animation comedy romance_74.jpg,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Hard Day's Night,over two typical days in the life of the beatles the boys struggle to keep themselves and sir paul mccartneys mischievous grandfather in check while preparing for a live tv performance,https://m.media-amazon.com/images/M/MV5BZjQyMGUwNzAtNTc2MC00Y2FjLThlM2ItZGRjNzM0OWVmZGYyXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,['musical'],musical_75.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Haunting,an american paranormal anthology previewing stories told by the victims victims tell their terrifying encounters with the paranormal this show contains narration frightening reenactments and religious content,https://m.media-amazon.com/images/M/MV5BZGI5Mjg4OGYtMTIzMC00Y2RlLTliYmMtZTAxMTMyYjQ5NTJhXkEyXkFqcGdeQXVyNzcwOTcwMjA@.jpg,['documentary'],documentary_76.jpg,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Hidden Life,the austrian franz jägerstätter a conscientious objector refuses to fight for the nazis in world war ii,https://m.media-amazon.com/images/M/MV5BMDk4OTU0ZjctMjhhYS00YmVlLThlMDAtMjU4YzhlN2IyYzI3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@.jpg,"['biography', 'war']",biography war_77.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A Kiss Before Dying,a ruthless college student resorts to murder in an attempt to marry an heiress,https://m.media-amazon.com/images/M/MV5BMmUxMTU1NDAtMjIzNC00ZDJhLTkxOWMtODIxZmFiYzM1ZDgxXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg,['film noir'],film noir_78.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Knight's Tale,after his master dies a peasant squire fueled by his desire for food and glory creates a new identity for himself as a knight,https://m.media-amazon.com/images/M/MV5BMTE5OTE4OTE2Nl5BMl5BanBnXkFtZTYwMDkzMTQ3.jpg,"['adventure', 'romance']",adventure romance_79.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A League of Their Own,two sisters join the first female professional baseball league and struggle to help it succeed amid their own growing rivalry,https://m.media-amazon.com/images/M/MV5BNjQ1NTQyYjktZDc5My00NDA1LWI1NmItY2ViNjQ0NDk4NmRjXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,['comedy'],comedy_80.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Life at Stake,an outofwork architect meets a married woman who has a business proposition for him the architect begins to suspect that the womans interest in him is not just financial andand might actually be deadly,https://m.media-amazon.com/images/M/MV5BZWExMTg2NjItYjczMi00YjcwLTg1N2QtYmY5MWQ5OTNkNjI2XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@.jpg,['film noir'],film noir_81.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Little Princess,a young girl is relegated to servitude at a boarding school when her father goes missing and is presumed dead,https://m.media-amazon.com/images/M/MV5BZDQzMGE5ODYtZDdiNC00MzZjLTg2NjAtZTk0ODlkYmY4MTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['family'],family_82.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Magical Christmas Village,it follows summers life as her mother vivian and daughter chloe move in with her vivian sets up a miniature christmas village as chloe begins setting up the figurines reallife events seem to mimic the scenes she creates,https://m.media-amazon.com/images/M/MV5BMTc3ZjM1YjYtMDczZS00ODMzLThkNzktYWUxYmRhNzJhNjNjXkEyXkFqcGdeQXVyMTU4MzAyNTkw.jpg,"['comedy', 'romance']",comedy romance_83.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Man Alone,hit men kill an unresisting victim and investigator reardon uncovers his past involvement with beautiful deadly kitty collins,https://m.media-amazon.com/images/M/MV5BNGZmNmJhY2YtMjhjNy00YThhLTk5MWItNDU2NTZhNzg1MTYwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@.jpg,['western'],western_84.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A Mighty Wind,mockumentary captures the reunion of 1960s folk trio the folksmen as they prepare for a show at the town hall to memorialize a recently deceased concert promoter,https://m.media-amazon.com/images/M/MV5BMTI5MDAwMTg1OV5BMl5BanBnXkFtZTYwMzg0MDI3.jpg,['music'],music_85.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Million Ways to Die in the West,as a cowardly farmer begins to fall for the mysterious new woman in town he must put his newly found courage to the test when her husband a notorious gunslinger announces his arrival,https://m.media-amazon.com/images/M/MV5BMTQ0NDcyNjg0MV5BMl5BanBnXkFtZTgwMzk4NTA4MTE@.jpg,['comedy'],comedy_86.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Monster in Paris,a 3danimated movie set in paris in the year 1910 and centered on a monster who lives in a garden and his love for a beautiful young singer,https://m.media-amazon.com/images/M/MV5BMWY2MzUyMmYtYWVjMS00NDc0LThjNjctZGM3YjFiNmFmYzM1XkEyXkFqcGdeQXVyNDE5MTU2MDE@.jpg,['music'],music_87.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Night in the Life of Jimmy Reardon,a charming womanizer has to find a way to get 80 to elope to hawaii with his one true love or else go to his fathers chosen business school,https://m.media-amazon.com/images/M/MV5BMTc3YWQ1OGEtN2NiMi00NmRiLTkyMjUtZjViMjlmNzQwMjJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['romance'],romance_88.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Nightingale Falling,set in ireland during the war of independence two sisters lives are changed forever as they care for a wounded soldier what transpires is a tragic love story of a household and its inhabitants caught in the crucible of dark deep secrets,https://m.media-amazon.com/images/M/MV5BNTQ3MTAwNjU5M15BMl5BanBnXkFtZTgwNjY0NDUzMjE@.jpg,['war'],war_89.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A Nightmare on Elm Street,teenager nancy thompson must uncover the dark truth concealed by her parents after she and her friends become targets of the spirit of a serial killer with a bladed glove in their dreams in which if they die it kills them in real life,https://m.media-amazon.com/images/M/MV5BNzFjZmM1ODgtMDBkMS00NWFlLTg2YmUtZjc3ZTgxMjE1OTI2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,['horror'],horror_90.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Nightmare on Elm Street 2: Freddy's Revenge,a teenage boy is haunted in his dreams by deceased child murderer freddy krueger who is out to possess him in order to continue his reign of terror in the real world,https://m.media-amazon.com/images/M/MV5BZjBmNWNiN2ItYzM0ZC00MWQyLWFmZjctMmZkNTVhMjE1ZjFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['horror'],horror_91.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Nightmare on Elm Street 3: Dream Warriors,a psychiatrist familiar with knifewielding dream demon freddy krueger helps teens at a mental hospital battle the killer who is invading their dreams,https://m.media-amazon.com/images/M/MV5BMjFkYTEwNjAtYWU1YS00NTMyLTkwYmUtZjEyMjZjMDg5Njc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,"['fantasy', 'horror']",fantasy horror_92.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Nightmare on Elm Street 5: The Dream Child,the pregnant alice finds freddy krueger striking through the sleeping mind of her unborn child hoping to be reborn into the real world,https://m.media-amazon.com/images/M/MV5BZmMzNzc1ZTItMDJiOS00Y2UxLWEzZmEtMzBiNGNkYzNiNDBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,['superhero'],superhero_93.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
A Prairie Home Companion,a look at what goes on backstage during the last broadcast of americas most celebrated radio show where singing cowboys dusty and lefty a country music siren and a host of others hold court,https://m.media-amazon.com/images/M/MV5BMTYwOTgzMTA3NF5BMl5BanBnXkFtZTcwMjYxMDMzMQ@@.jpg,['western'],western_94.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A Prayer Before Dawn,the true story of an english boxer incarcerated in one of thailands most notorious prisons as he fights in muay thai tournaments to earn his freedom,https://m.media-amazon.com/images/M/MV5BMzU5NzhlOGYtODE0YS00ZmUxLWI2YzctNTM0ZWNjMmJjMjBkXkEyXkFqcGdeQXVyNTAzMTY4MDA@.jpg,['biography'],biography_95.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Private War,one of the most celebrated war correspondents of our time marie colvin is an utterly fearless and rebellious spirit driven to the frontline of conflicts across the globe to give voice to the voiceless,https://m.media-amazon.com/images/M/MV5BODFkMzljMWUtY2NjNS00NjZhLTk4MDItYWNjMjIyODZlNDc1XkEyXkFqcGdeQXVyNzEyMTk0MzM@.jpg,['war'],war_96.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
A Quiet Place,in a postapocalyptic world a family is forced to live in silence while hiding from monsters with ultrasensitive hearing,https://m.media-amazon.com/images/M/MV5BMjI0MDMzNTQ0M15BMl5BanBnXkFtZTgwMTM5NzM3NDM@.jpg,"['horror', 'sci-fi']",horror scifi_97.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A Quiet Place Part II,following the events at home the abbott family now face the terrors of the outside world forced to venture into the unknown they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path,https://m.media-amazon.com/images/M/MV5BMTE2ODU4NDEtNmRjNS00OTk1LTg4NmMtNTAzYzVlNzJmYjgzXkEyXkFqcGdeQXVyODk4OTc3MTY@.jpg,"['drama', 'sci-fi', 'thriller']",drama scifi thriller_98.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
A Quiet Place: Day One,plot under wraps,https://m.media-amazon.com/images/M/MV5BZDFjYmY2ODEtYmY2YS00MWQ5LTlkYTItMDliNDAwYjJhMjk1XkEyXkFqcGdeQXVyMTI4MDI5NTky.jpg,['sci-fi'],scifi_99.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A Savannah Haunting,a family loses their young daughter in a tragic drowning and moves to savannah only to be haunted by her presence in their new home,https://m.media-amazon.com/images/M/MV5BZDUxMzIyMWMtMWZhNS00ODFjLWE3ZjEtOGMyYTllN2JhOGI5XkEyXkFqcGdeQXVyMTY5OTk2MjY@.jpg,['horror'],horror_100.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Scanner Darkly,an undercover cop in a nottoodistant future becomes involved with a dangerous new drug and begins to lose his own identity as a result,https://m.media-amazon.com/images/M/MV5BOTc2ZGI2MzEtODlkNC00MGQ4LTlkYjQtMDU0YTg1YTI0NDI1L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@.jpg,['animation'],animation_101.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Serbian Film,an aging porn star agrees to participate in an art film in order to make a clean break from the business only to discover that he has been drafted into making a pedophilia and necrophilia themed snuff film,https://m.media-amazon.com/images/M/MV5BMTU2NzI3OTk4M15BMl5BanBnXkFtZTcwMTEyNzIxNA@@.jpg,['horror'],horror_102.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Series of Unfortunate Events,after the loss of their parents in a mysterious fire the three baudelaire children face trials and tribulations attempting to uncover dark family secrets,https://m.media-amazon.com/images/M/MV5BMTYzMjA3OTgxOV5BMl5BanBnXkFtZTgwMjAwMDU5NjM@.jpg,"['family', 'fantasy']",family fantasy_103.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Silent Voice: The Movie,a young man is ostracized by his classmates after he bullies a deaf girl to the point where she moves away years later he sets off on a path for redemption,https://m.media-amazon.com/images/M/MV5BZGRkOGMxYTUtZTBhYS00NzI3LWEzMDQtOWRhMmNjNjJjMzM4XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,['animation'],animation_104.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Simple Favor,stephanie is a single mother with a parenting vlog who befriends emily a secretive upperclass woman who has a child at the same elementary school when emily goes missing stephanie takes it upon herself to investigate,https://m.media-amazon.com/images/M/MV5BZjFiMGNiNmItMzNiNi00Mjc1LTg1N2YtNWE2NTE5N2VlZTQ3XkEyXkFqcGdeQXVyMTMxODk2OTU@.jpg,"['crime', 'mystery']",crime mystery_105.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
